#'chr'	'start'	'end'	'D1535_D1480C05_cutran_zygotes_H3K27me3_1'	'D1535_D1480C06_cutran_zygotes_H3K27me3_2'	'L548_Zygote_4_rH3K27me3'	'L548_Zygote_5_rH3K27me3'	'SRR22286430_FGO_H3K27Ac_1'	'SRR22286444_FGO_H3K27Ac_2'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_4_rH3K27me3_pA_Cell2'	'L548_Zygote_4_rH3K27me3_pA_Cell3'	'L548_Zygote_4_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell3'	'L548_Zygote_5_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell5'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_5_rH3K27me3_pA_Cell7'	'L548_Zygote_5_rH3K27me3_pA_Cell8'
chr7	45000000	45500000	0.019470693313598634	0.026329180279016495	0.2366842761299153	0.16795844301333698	0.0657574280226858	0.08146548424819579	0.10913015912828947	0.265281292315864	0.44498742427825927	0.20665040130615234	0.029704060576702412	0.21386533927029797	0.10001757271320066	0.0	0.5317521282311669	0.0416736171875	0.04213010406494141
chr7	45500000	46000000	0.03741054948425293	0.047349567316055295	0.498797128454184	0.15897185354605653	0.04899265457073011	0.058493691137244896	0.1518469004822558	0.7913206452283994	0.8899748542785645	0.1878640007019043	0.08272620099568138	0.2608385623318543	0.14138582963054935	0.0	0.16772911743881297	0.0500083359375	0.3623188690185547
chr7	46000000	46500000	0.1575890715560913	0.13442372805738448	1.1511632506893381	0.7924584371959602	0.01858646081623278	0.020966124375791435	1.6906682149651675	1.0218572527443344	0.3577349563598633	1.2399024005889892	1.05987759837113	0.6933592450120963	0.7191132546110701	0.0	1.0492324021020536	0.400066640625	1.0701045375823974
chr7	46500000	47000000	0.017168871040344237	0.026979017124891282	0.2047469471507353	0.10177761524263695	0.07016466209411622	0.07872582595799917	0.13113954036569356	0.42956076283640227	0.3228339767456055	0.07514560012817383	0.17128654362625698	0.1410928567185492	0.03191961257642986	0.0	0.08207743358413343	0.166694435546875	0.0
chr7	47000000	47500000	0.027357463653564455	0.029938872981786727	0.1302647520680147	0.0899458321466419	0.05696345718464099	0.06769978036317481	0.0854138984375	0.0801983046875	0.27920777626037596	0.03757280006408691	0.0720116179444317	0.09664333984375	0.19704351459453512	0.0	0.036227263663220086	0.08247572138069204	0.0
chr7	47500000	48000000	0.064555150390625	0.05955314934635162	0.20767809936960518	0.08774344272926361	0.03255322896094071	0.04250755675513486	0.34165559375	0.14036251022485835	0.03490098857879639	0.20665040130615234	0.07244929884295721	0.05509258489725546	0.1999309971242149	0.0	0.08631800268302252	0.09255336846305796	0.1011122444152832
chr7	48000000	48500000	0.053725220977783206	0.050747163548231125	0.16760856568694055	0.12486623262264038	0.04334387215212772	0.06666167748986669	0.19266293990836467	0.05203184231973707	0.27920776767730715	0.29118912239074707	0.08062894738803147	0.2811989267123253	0.0	0.0	0.20221452662250738	0.10389938520680422	0.0
chr7	48500000	49000000	0.05696653497314453	0.0564149000916481	0.24622935879056107	0.2082670880482217	0.037952286051398824	0.04430554395101157	0.3592422710291353	0.23709932961059224	0.25303204669952395	0.06575240097045898	0.07392292173776131	0.2686226506748414	0.0911968359375	0.0	0.3377499921875	0.29616725151194573	0.0
chr7	49000000	49500000	0.016795461692810057	0.02094963872396946	0.1817283062310182	0.11358348468296418	0.07918651505721243	0.0824592126949724	0.2693823125	0.037114688938562325	0.3053834825515747	0.08453880081176758	0.22144275263980745	0.08125322443432781	0.2038517421875	0.0	0.0	0.12102327643798681	0.09268622436523437
chr7	49500000	50000000	0.017927391242980956	0.026497054208397864	0.039182643798828125	0.12120913938171421	0.07912134020273309	0.09407724062894339	0.045992099609375	0.03469815226628895	0.11342816095352173	0.0	0.029453313766442564	0.0984087114256244	0.026822603515625	0.0	0.0	0.15062428019327628	0.4297269836425781
chr7	50000000	50500000	0.03418820584449768	0.03279559834623337	0.05015579617067615	0.054080332059409486	0.0799159349694503	0.114470308056659	0.09736481024666209	0.07466298835871103	0.0	0.0	0.03584229296875	0.03689192724625061	0.06990111062702227	0.0	0.0	0.028402476571861894	0.2359285530090332
chr7	50500000	51000000	0.04034029196853638	0.03582953623056412	0.04780082101682385	0.01817346373644214	0.09212263011089125	0.12188127694812453	0.02747089287833792	0.0	0.10470290966033935	0.03757279968261719	0.0	0.05798598046875	0.04834296503110726	0.0	0.0	0.0	0.0
chr7	51000000	51500000	0.04825478267936706	0.04437427715468407	0.07997869986313139	0.020992384402512294	0.07498068335151672	0.1018654050477269	0.05867892918426866	0.2162493859441395	0.04362620906829834	0.0	0.0	0.0515430703125	0.02123344777937048	0.0	0.025980798828125	0.0	0.0
chr7	51500000	52000000	0.0947308276447296	0.08012984889101982	0.20605461068374362	0.0329985458984375	0.04477698089087637	0.051411096039967366	0.1543905979905264	0.4034648249933605	0.20068060703277588	0.0	0.0	0.051543078125	0.0	0.0	0.077942328125	0.02084679521326393	0.0
chr7	52000000	52500000	0.0655380252571106	0.06049407846355438	0.045060060546875	0.04315195068359375	0.05525871223851254	0.08168106176461368	0.0037503829814549256	0.10983634355081445	0.0	0.02817959976196289	0.0	0.0483216484375	0.0	0.0	0.05196156640625	0.14168026728673605	0.0
chr7	52500000	53000000	0.06098195021629334	0.05241393391370773	0.101874880859375	0.02080621363304728	0.05299078040835732	0.07860260767881554	0.2482713765345225	0.10159553926168555	0.0	0.0	0.04181600390625	0.0011093434739399292	0.0	0.0	0.071447140625	0.0	0.0
chr7	53000000	53500000	0.06539929669189454	0.059938792079925536	0.017632189453125	0.021687586182070933	0.056515118653548385	0.09669352025723744	0.10799666605816652	0.0	0.0	0.0	0.0014746099001580364	0.026268260020980563	0.05364520703125	0.0	0.0	0.0315860533534302	0.0
chr7	53500000	54000000	0.06558425750885011	0.0571516138176918	0.10579316015625	0.04719457860285054	0.05130488932840448	0.0633125249237612	0.17359882586530354	0.05832603125	0.1832300983428955	0.0	0.13129161007847054	0.05315847658320451	0.0	0.0	0.071447140625	0.014254923209069802	0.0
chr7	54000000	54500000	0.07053046310119629	0.062297337774276734	0.16638595404411766	0.06112694409110838	0.04385342704953645	0.06713350937960522	0.3389023984514282	0.131233625	0.0	0.17847080001831056	0.05241893236512142	0.15048888176347172	0.010157261136604255	0.0	0.136399078125	0.020836794921875	0.0
chr7	54500000	55000000	0.11032459962234498	0.0870266804857254	0.5386512525725304	0.13550319150215748	0.02330898420404133	0.02844628427426212	0.8144371013463104	0.5444315395051346	0.27920776767730715	0.11271840057373046	0.04649060683950701	0.17809828620527826	0.16150741073839575	0.0	0.20637839411004433	0.087514578125	0.05055611343383789
chr7	55000000	55500000	0.08518715256195068	0.07333161102437973	0.12070462673333598	0.1122360005033593	0.04523406840766103	0.06196706405643096	0.23444476891689597	0.22996866971715652	0.08725241813659668	0.27240280151367186	0.08914261387779825	0.1224148359375	0.06240977374009683	0.0	0.05342945745245569	0.14871163186460828	0.17694642868041993
chr7	55500000	56000000	0.07971219215507507	0.07579359344911575	0.3035452699820672	0.21224207807677087	0.04124405238422595	0.04897115558249692	0.5618118310199428	0.12601854584587463	0.04362620906829834	0.22543648223876953	0.13318399022019475	0.1802466621978397	0.08779679266615317	0.0	0.6370108490993763	0.2180161181353917	0.11796428833007812
chr7	56000000	56500000	0.05542348372497559	0.055733579361915586	0.06578377117966752	0.040713244322697725	0.058482892865231166	0.07922543338251689	0.08952435211993015	0.09112409649433428	0.09597766933441162	0.0	0.01792110546875	0.0549187323334103	0.0031560207773244195	0.0	0.07746052980687368	0.070845140625	0.0
chr7	56500000	57000000	0.04368212857055664	0.04129992420291901	0.060733109375	0.05584369482421875	0.08319954405292712	0.12070047867602614	0.006502565169366716	0.08830488811858181	0.08725242900848389	0.10332519912719726	0.0	0.0257715390625	0.15777959641017558	0.0	0.032476	0.0958493125	0.0
chr7	57000000	57500000	0.0624543064704895	0.061200306140899656	0.10544740090762868	0.04722295683771382	0.05625563279322574	0.08224191419284314	0.06577073561188328	0.12024066075104019	0.23558158493041992	0.0	0.10800842638855565	0.042410662487702776	0.0	0.0	0.12393429690256749	0.0	0.0
chr7	57500000	58000000	0.08364149603462219	0.08358190490722656	0.19970626751818255	0.0782992562483063	0.042914196299301946	0.06917046435061995	0.1182653984375	0.1732587047599814	0.4711631496429443	0.0	0.07717673767394434	0.07678272032479722	0.08894036303887513	0.0	0.005969652316182504	0.18324655206616985	0.0
chr7	58000000	58500000	0.1322264441001892	0.11569879771780968	0.3550740220038763	0.15473933969854625	0.021408801850770647	0.021935992142252177	0.40735859375	0.430908450358534	0.2617573051452637	0.3005821983337402	0.113500578125	0.09923864364409332	0.22911419876671346	0.0	0.2265931365629616	0.22932222918383013	0.0
chr7	58500000	59000000	0.07448563648986817	0.0732467809727192	0.2034591271829044	0.14448901459824615	0.052419771308396985	0.06605699701863024	0.2614797093848103	0.32533706466890927	0.12215341758728028	0.08453880081176758	0.21726067803737587	0.1778054540121567	0.09501552037956199	0.0	0.18260419156203841	0.11124781497153984	0.0
chr7	59000000	59500000	0.0608888176651001	0.06063705837631225	0.09432898609834559	0.0194606826171875	0.041271385552105154	0.057212759735365944	0.014472892177689713	0.34957932453966006	0.0	0.0	0.027661650087624133	0.009664328125	0.0751012439867244	0.0	0.0	0.034609810028460156	0.0
chr7	59500000	60000000	0.08961164494991303	0.08274626126766205	0.07161605038662884	0.01269174853515625	0.014728362132875544	0.01648285451552954	0.0	0.26262728677186614	0.0	0.0	0.01792110546875	0.0161072109375	0.0	1.405622674560547	0.0	0.0	0.0
chr7	60000000	60500000	0.0904276706560135	0.09035398568725586	0.22463882684622763	0.10796324542150265	0.04115413565555371	0.054213402086579654	0.33858921854501345	0.21630100146069406	0.15705435905456544	0.10332520065307617	0.17107717550579468	0.1286870086820892	0.037551625	0.0	0.084437515625	0.070845140625	0.0
chr7	60500000	61000000	0.1339082403892517	0.13189452192783355	0.28168922237651856	0.10602732089531172	0.01126599909742255	0.00980996517383047	0.38414380879873655	0.27242744729328966	0.31410874557495116	0.12211159973144531	0.08579258230670535	0.1805715518647858	0.11708418265547679	0.0	0.10217700549875369	0.11871611545554973	0.10953826446533203
chr7	61000000	61500000	0.0986771408744812	0.0951683460354805	0.2027967750684343	0.08467259879123538	0.02777617804517244	0.0381902826710724	0.22662620094735875	0.27372348633919086	0.20068060703277588	0.07514560012817383	0.10537125790181925	0.07184451286439929	0.16475836904322896	0.0	0.0867113617599089	0.12299083766945026	0.0
chr7	61500000	62000000	0.08036883619384765	0.0763910056347847	0.2380080911425032	0.15823985002866897	0.03003749142476132	0.035359444805926586	0.25957596311514125	0.11196370446950248	0.34028446655273437	0.2630094787597656	0.19928817959818076	0.1343278777606007	0.11513196197316924	0.0	0.0834365742328543	0.16252707421875	0.19379846878051757
chr7	62000000	62500000	0.0975149873008728	0.08524250889635086	0.22614711508701646	0.1361110423179837	0.02608097560521176	0.032922212333012776	0.3241147680799938	0.0656167890625	0.09597766933441162	0.4320869979858398	0.0	0.1574263992907766	0.3275931178506852	0.0	0.026454107336608097	0.21670279296875	0.0
chr7	62500000	63000000	0.096950029120636	0.07964343056344986	0.25827479945752074	0.12242936903056893	0.016810405597485995	0.02193146871033634	0.3785900484979362	0.195074198731852	0.2355815477371216	0.17847080078125	0.14769427312683855	0.19048943078734842	0.2517751087118148	0.0	0.0584567578125	0.017490922519800403	0.0
chr7	63000000	63500000	0.1322036698507309	0.11051004589819909	0.4876585798783168	0.08582902029207233	0.020505084028344406	0.028792154391667928	0.9654037417169696	0.5446380585494865	0.1657796085357666	0.02817959976196289	0.05541202765441146	0.0865212143957798	0.12338397265625	0.0	0.0974279453125	0.0741910130270746	0.0
chr7	63500000	64000000	0.0497602887418747	0.04421700552868843	0.13535548521419438	0.10066741681001151	0.05468127658924303	0.06767039742991436	0.23081457329252578	0.24150370500619686	0.03490097227096558	0.12211160049438477	0.0	0.1593887997171639	0.19423962393236108	0.0	0.17957354277193088	0.020836794921875	0.1011122444152832
chr7	64000000	64500000	0.05525510001029968	0.04821386831903458	0.1447903924732257	0.09455358857130643	0.05250374651758294	0.07491480602838907	0.15567094002402915	0.22530604202815155	0.12215339775085449	0.0	0.0477897109375	0.10130216900962195	0.052528133880138946	0.0	0.18415736347806907	0.1194501933722476	0.04213010406494141
chr7	64500000	65000000	0.027651665881347657	0.029343323086977006	0.13691883368466273	0.1307541867529476	0.057644528616051925	0.07281749935720053	0.18587821745104546	0.168054	0.0	0.08453880081176758	0.040562240915841714	0.27003822984008596	0.0	0.0	0.27426502818167364	0.0722484160027524	0.0
chr7	65000000	65500000	0.051896728251838685	0.04684099251508713	0.24858937871643222	0.11569768872510951	0.07332743819066098	0.10235774835241845	0.24967140234375	0.143770419434977	0.02617570743560791	0.6669171203613281	0.21033380205290828	0.11401721008422343	0.0	0.0	0.2843217374433264	0.087514578125	0.0
chr7	65500000	66000000	0.07317498831005097	0.05505782154154778	0.3621388816735933	0.2923268759112931	0.06282000931790001	0.07955404914281453	0.24740151693364373	0.2672691545624557	0.5845912932395935	0.46966000061035157	0.30626720823836373	0.46934036595903267	0.1630450450319102	0.0	0.14343482824713044	0.1744099321356351	0.286484708404541
chr7	66000000	66500000	0.10272520503692627	0.08572341047620774	0.6204438249580403	0.3110721616677738	0.044094032719461544	0.046677588276277104	0.8498702471610728	0.5592039885357648	0.13960387840270996	0.7420622406005859	0.4151440867896186	0.3255872035390901	0.3036681952024648	3.212852178955078	0.2657625643309946	0.2965018491143649	0.3286147651672363
chr7	66500000	67000000	0.06673340708827973	0.06203318729352951	0.16143049286185263	0.13356857130765187	0.046000864723406344	0.05300017490196229	0.23336801728487616	0.3090154995573654	0.07852718868255615	0.08453879928588867	0.10296143544076765	0.1843911336268772	0.0	0.0	0.0	0.2250375078125	0.19379846878051757
chr7	67000000	67500000	0.030204993448257448	0.03399700221538544	0.07571470285775656	0.06356629457879752	0.06516272415161133	0.07642665651948768	0.016271691276657334	0.09079368652620397	0.09597766933441162	0.08453880081176758	0.0630303042780658	0.09161086923661861	0.043758504759766365	0.0	0.06495194921875	0.03333888671875	0.0
chr7	67500000	68000000	0.03818019406538009	0.03768535814476013	0.12254851298878076	0.2072290446793093	0.06615845929517244	0.07135192291489567	0.11871458821112461	0.025858438473796035	0.20940581760406493	0.05635919952392578	0.1144238207333436	0.23653756431509496	0.16009324524023363	0.0	0.06707015805791482	0.28754791796875	0.40444861335754395
chr7	68000000	68500000	0.050708906733226776	0.05157203010845184	0.15340859576306745	0.13774691633950206	0.06435059700273213	0.06546501449472358	0.26919641146640766	0.144834058920193	0.15705436878204346	0.04696599960327148	0.15726678996677587	0.2011606665777837	0.19295426018271794	0.0	0.07003150464993127	0.07951197514885411	0.04213010406494141
chr7	68500000	69000000	0.1274819338592529	0.12412627006816863	0.360750960767663	0.36133853305375585	0.03197032609939575	0.03931321923150212	0.4465171057912178	0.5498427495850301	0.18323010578155519	0.27240280227661134	0.5186144658549482	0.48544552487050274	0.23084283356728208	0.0	0.20714380213590391	0.1997012475073959	0.6488035583496093
chr7	69000000	69500000	0.1143068712890625	0.11005009582901001	0.2607049144146619	0.13190333979992722	0.028261396450042723	0.043475585341717825	0.23762373204112083	0.37472518266975036	0.27048254623413087	0.0	0.10817095107717704	0.18434249184744417	0.026822603515625	0.0	0.17823038592057483	0.22552440055094744	0.07583418426513672
chr7	69500000	70000000	0.09136891224365234	0.09877176190185546	0.07914694326571492	0.19036306647929943	0.036376710251055266	0.05472688071478419	0.051469471083879156	0.054985317507303476	0.27920775852203367	0.02817959976196289	0.21361352071587092	0.22176007430407765	0.10729041015625	0.0	0.4363026988167774	0.05785615804280258	0.10111212043762208
chr7	70000000	70500000	0.13070044483184814	0.1356450417470932	0.5943637679128037	0.42969666793053846	0.022391259025674116	0.023403639225075042	0.5194096949219053	0.5869057969081977	0.6631184324264526	0.826601229095459	0.3845228042783918	0.4995761516950088	0.3309972087011087	0.0	0.9323146620891802	0.3555740638340698	0.05898212432861328
chr7	70500000	71000000	0.13146508182983396	0.12283836360168457	0.4616087320871963	0.37652526329893404	0.024059385171488715	0.028371307490636072	0.46863541091836386	0.5342595037845255	0.20940581760406493	0.44148040237426756	0.2513656219690134	0.19283336418471933	0.2215483635645163	0.0	0.44717707348596747	0.5904169127284302	0.6066732894897461
chr7	71000000	71500000	0.03966023533134461	0.0440237283103466	0.05320973584483896	0.033092113734142566	0.07292579807120876	0.10682791671183023	0.004070214472230834	0.15992158034093928	0.0	0.07044899940490723	0.04084339690766346	0.07990999670108216	0.0	1.4056223846435547	0.0	0.0	0.0
chr7	71500000	72000000	0.10460939769477845	0.10133425704026222	0.311692507561491	0.1628307472935745	0.037626979461268376	0.05780721147946277	0.46700364300490277	0.1283834041834499	0.3053834985733032	0.22543671836853027	0.10779008610864088	0.25064547358418826	0.230674328125	0.0	0.2009194310722858	0.07807623288294824	0.03370409469604492
chr7	72000000	72500000	0.05226465947799682	0.05264702112340927	0.1028870279981218	0.05043732630117452	0.06190768704303942	0.07711649123943283	0.13043275788562297	0.09949401704696353	0.21813105964660645	0.0	0.10726365607885911	0.07063270341862753	0.0	0.0	0.03290773299021418	0.042437676120618634	0.0
chr7	72500000	73000000	0.06621214736862183	0.06170912376451492	0.25969781621643223	0.15070834065837826	0.046380105619530924	0.06635169867692511	0.37035188603929686	0.24618706216249114	0.3751854459762573	0.0	0.24185399363421095	0.26775851951430996	0.0	0.0	0.11600844387257919	0.09899291776044787	0.1516683692932129
chr7	73000000	73500000	0.09966913671388626	0.09126408609175682	0.365686386548913	0.2513734437530569	0.04328070193300749	0.045434541845712315	0.4316963817860534	0.39401059056303117	0.4973388904571533	0.13150479888916017	0.14643753370953905	0.4070153028755421	0.295048640625	0.0	0.3211044039317659	0.08887787440786024	0.1685204086303711
chr7	73500000	74000000	0.0950662721438408	0.10015812414574624	0.4440366104389785	0.35683442933168535	0.05543830922799361	0.07091663969682786	0.5514874840861416	0.6202513752655807	0.08725241813659668	0.4133008396148682	0.2865927890137656	0.48317400280326456	0.2624837079665493	0.0	0.34825148620214796	0.22574904634371254	0.46343113021850585
