#'chr'	'start'	'end'	'D1535_D1480C05_H3K27me3_bulk_r1'	'D1535_D1480C06_H3K27me3_bulk_r2'	'GSM7645437_H3K27me3_zygote.mm10'	'L548_Zygote_rH3K27me3'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_rH3K4me1'	'L548_Zygote_4_rH3K4me1_pA_Cell5'	'L548_Zygote_5_rH3K4me1_pA_Cell10'	'GSM7645420_H3K4me1_zygote.mm10'	'D1888_Zygotes_all_rH3K27me3_RNA_pseudobulk'	'D1888_Zygotes_all_rH3K4me1_RNA_pseudobulk'
chr6	56000000	56500000	0.056455300415039066	0.052001582604169844	0.32605477700815416	0.10036596717650026	0.08757429265718258	0.04049130433232808	0.14857483230868251	0.2017930032786366	0.13611031449730868	0.3914430981050817	0.0010234360744095727	0.017031266707541206
chr6	56500000	57000000	0.04010796215820313	0.03813843183016777	0.2683206529067165	0.05217835103876662	0.1379763046875	0.011470262073921919	0.13687981988340436	0.13428044346356477	0.17878018857027306	0.3998430131962474	0.0042343912269832175	0.003921236258222151
chr6	57000000	57500000	0.07014881280517578	0.061659824459791186	0.3176594700356383	0.09167111440996922	0.0722733046875	0.0	0.1149344786475596	0.11707794210402446	0.14231818021606035	0.2527226902480707	0.008357976267290899	0.0009784727113413257
chr6	57500000	58000000	0.0742292026977539	0.06600792381072045	0.3919913182215096	0.17096554781016976	0.35415092979953106	0.09349971736938135	0.13812993960602113	0.14269838501137425	0.09382454423928822	0.35488507489646354	0.0037009731305798544	0.0019741637076026246
chr6	58000000	58500000	0.08526072717285156	0.07968201919937133	0.4303435118887904	0.23016152459496417	0.6587610728571186	0.28322169083374366	0.0972506303951379	0.15327093795499497	0.08578014388914783	0.20908331902071325	0.0024775132906009432	0.004325845351889614
chr6	58500000	59000000	0.10345573132324219	0.0887887536497116	0.5397532805756883	0.20917173217811763	0.18478071561631002	0.1091891981910594	0.13788395832038647	0.1734065250322716	0.156866227300265	0.36824022118545163	0.0017233052699787573	0.0031453720193713786
chr6	59000000	59500000	0.1268230848388672	0.10911154765701293	0.6481633387338072	0.29186169726255884	0.28560867319666355	0.3032029705059854	0.14000867497607913	0.1412727020031658	0.1464607475517093	0.34167912242238113	0.0014879212693816937	0.0006491555595010403
chr6	59500000	60000000	0.09157870690917969	0.07830038603878021	0.4797500104212167	0.1990340158626251	0.09407176427714542	0.3159012372279152	0.10525070789930555	0.09333185081374433	0.057097451096146196	0.24512391923857896	0.0002643580556449129	2.7652807821599085e-05
chr6	60000000	60500000	0.11992002661132813	0.09173762468624115	0.4527412436219237	0.2321255814026933	0.11469785186074481	0.12303452399782537	0.08708610852605646	0.09690798625784021	0.06901091398235282	0.2168973563664134	0.00018041172409831682	0.00030857764159443306
chr6	60500000	61000000	0.13567946826171876	0.10106270897579193	0.551221487908019	0.31635959445980916	0.5315419190554512	0.3098217637863122	0.12882064568845192	0.25072609694214176	0.11907914787441472	0.2872660939171024	0.00013374710900996065	0.00040159815711799524
chr6	61000000	61500000	0.06088151243591309	0.05181243311309815	0.35588030341960675	0.08402520396320337	0.0957030108370354	0.10541342738465248	0.11244428541580355	0.1480470102770458	0.11030070701131596	0.38980384676751856	0.00145029861335493	0.005159424959006697
chr6	61500000	62000000	0.0363769317779541	0.03743774217987061	0.27596309476439257	0.00475767521976489	0.0	0.0	0.08580960609944663	0.04780903884706725	0.06455949463455765	0.3564923741462522	0.008011571904629958	0.00626975919924688
chr6	62000000	62500000	0.05264140179443359	0.04801794342160225	0.35013342314211326	0.056039458381880396	0.0	0.20523347339191747	0.05507897017877752	0.07686464894063015	0.042110241081468984	0.2753706243129823	5.751142760361621e-05	0.000290541254589724
chr6	62500000	63000000	0.11363768908691406	0.08745119066500663	0.5277973600750517	0.24450415475986068	0.197109	0.2819061535612075	0.08180517840483695	0.0956255658281329	0.07739406603253811	0.25019955578241115	5.756337663283969e-05	0.00047680465827281624
chr6	63000000	63500000	0.0668980177307129	0.051245148516654966	0.41169933555997906	0.03686705238560268	0.0459921015625	0.110418328125	0.0830177394896228	0.14340410790508287	0.1097991494952372	0.2550887701683975	0.00015139536962763514	0.00011658946450874788
chr6	63500000	64000000	0.03916427554321289	0.041571061610221866	0.31571913739715673	0.014181884521484375	0.05913269921875	0.0	0.08713194240932272	0.03092332408795596	0.051696359375924775	0.3260713119793403	0.00019412624486938852	0.008116384385692635
chr6	64000000	64500000	0.04149313446044922	0.04088927013754844	0.30839133684854236	0.031864484370400806	0.065703	0.0	0.09636835286889894	0.10091299211226558	0.0796496384620538	0.3249411696308415	0.0005396415245005341	0.012163040238984797
chr6	64500000	65000000	0.09633299420166015	0.09091414603829384	0.5059472992768211	0.28225939592097354	0.3304327862326564	0.3312218848582646	0.12629336092430654	0.16286842637075122	0.10300845838748406	0.3857026072767304	0.0053176977690086984	0.0026575616434895716
chr6	65000000	65500000	0.08115906329345703	0.07125275082635879	0.422225681618785	0.11310536311682876	0.13605831142359362	0.15446048670862053	0.14750978334985598	0.21508174200028016	0.1317393795585247	0.4111806487062036	0.02517014381166364	0.0046781885681254
chr6	65500000	66000000	0.06824854998779296	0.06261547892332077	0.4079247126072893	0.12478165609669348	0.17136051712288533	0.22878902296436485	0.12844438641172468	0.20470321842920192	0.17827104338818686	0.33625316770637326	0.015327147333733004	0.0525896969768234
chr6	66000000	66500000	0.07768589993286133	0.06521209698796272	0.4713629513822805	0.08085566714549403	0.13622435662872548	0.0	0.11741307414353497	0.07908986423928231	0.11269025991153396	0.34143240156666826	0.00011190011013934358	0.00024384313169375873
chr6	66500000	67000000	0.031681045288085935	0.033447864479780196	0.21978589031134171	0.028606350808231946	0.060351934842139174	0.0	0.1350553460200146	0.16284861315122934	0.13725477962999955	0.3771024678690841	0.1753339455715264	0.13935232120445903
chr6	67000000	67500000	0.024079963409423828	0.02637526626968384	0.2076719207737347	0.017484775656611804	0.0	0.0	0.16354383546093257	0.3660865512069184	0.14439189948475642	0.45727190492509057	0.134297757592467	0.11531405849202474
chr6	67500000	68000000	0.06507642779541016	0.057119280490875245	0.34684367694384294	0.1116823369140625	0.131406	0.0	0.13271410347678442	0.19054940727011926	0.12215600123673255	0.30083723396040757	0.0029039307570791514	0.003931268492634675
chr6	68000000	68500000	0.04803765020751953	0.04207723834753036	0.27442872367902765	0.035429665483076495	0.04489459045235108	0.0	0.09636766932631984	0.10166647721535654	0.06917096226599079	0.29746524058197765	0.026843684898851167	0.0035758460326030736
chr6	68500000	69000000	0.04199134539794922	0.046281402977466586	0.27413396666641965	0.057515574197095465	0.007667811891398922	0.0	0.09490318385453657	0.14150147280622388	0.09109247284541788	0.3353492749912913	0.0008282023923642109	0.0009398049553499319
chr6	69000000	69500000	0.07915106390380859	0.08057857176399232	0.35460846085325975	0.11581200046988448	0.07804198476741145	0.18186546875	0.07676548148846866	0.14945429089205436	0.02376365368195094	0.19501560631914838	9.232625081785573e-05	9.85959482626744e-05
chr6	69500000	70000000	0.09397924951515198	0.08089809595012665	0.42615883716268815	0.19401735481796384	0.32508495819667566	0.22083665625	0.10387491391022037	0.0969682380380529	0.06290386848573011	0.2461945881838915	0.0026007864502482726	0.007018125239335751
chr6	70000000	70500000	0.08352053826560973	0.07818507965755463	0.27477787945712645	0.15767871812489268	0.4838635492234129	0.24894412104566715	0.11279131492106119	0.08944647753225675	0.07037533570014107	0.25990520306657	0.003453802324303166	0.003862631421095641
chr6	70500000	71000000	0.05591197704639435	0.05083238875365257	0.3343720457547221	0.14011539119247965	0.0380650625790273	0.15246069715118785	0.1561887990901446	0.039384284090717855	0.10258695706330886	0.3635813724852771	0.012747582708971117	0.030028945213515627
chr6	71000000	71500000	0.04788721457281113	0.04203545460402965	0.3257338442500788	0.1101623687126543	0.08677063663972269	0.183162791178145	0.17708203031536063	0.21663236892556348	0.09891419103572346	0.45554632384509575	0.2960327512359238	0.19428341062413443
chr6	71500000	72000000	0.01853448284215927	0.023107527453780176	0.21188316502472998	0.04869022610272418	0.0	0.0	0.19007219431867506	0.19111846792996962	0.1309484051924683	0.49706894128939	0.08130137678674547	0.045543521199159845
chr6	72000000	72500000	0.027458048281288144	0.03499494523704052	0.22074916958413413	0.09544711488325516	0.12238654506191379	0.090932734375	0.20677982142716228	0.1974089882036645	0.11154710694181398	0.46240926869090004	0.13734261260591035	0.11031926919241469
chr6	72500000	73000000	0.024090492763614656	0.025830875381350517	0.2669505493669114	0.1833693753481495	0.08129275962558619	0.01948559765625	0.17854698373628863	0.1531550887075	0.10225691436767578	0.48300798016878455	0.14588628899020836	0.1227123076269719
chr6	73000000	73500000	0.06971972546052933	0.06530112188601493	0.4796221879717062	0.2274749396763297	0.18752270145482908	0.13853221668051455	0.15963062908873896	0.0810335575191229	0.13871235004977348	0.3571824291381836	0.012283127417505766	0.010189774663975073
chr6	73500000	74000000	0.08143402402648926	0.07012584228944778	0.5077118045860998	0.22981715030410263	0.12128139229517093	0.2473802565290087	0.126981204636699	0.09073065040757748	0.13207828861963547	0.36615069136419526	0.001274555559172005	0.002110849666963252
chr6	74000000	74500000	0.10904526312713624	0.08582953530406952	0.5257821027824231	0.2662899330276657	0.17984929616829606	0.5804846723744205	0.07167022282486732	0.05629438296094257	0.07066511582438152	0.250518840762999	0.006318655855286317	0.01857159103143677
chr6	74500000	75000000	0.11155543811569213	0.0904060140094757	0.5398312822948126	0.16080306517069531	0.07639241086295394	0.19124744449445058	0.052381959771358615	0.046718750018638455	0.02567332832259361	0.2590633454455864	0.005149743175179255	0.002006240007974843
chr6	75000000	75500000	0.09343874013671875	0.07855739528417588	0.39772291914967306	0.06709477836525048	0.03524005301490679	0.0823439123001036	0.06567370407967615	0.09540165242804843	0.1040936894663801	0.2834650446286085	0.000100540307113542	0.00013278187177578608
chr6	75500000	76000000	0.07687413330497742	0.06356542369985581	0.3750960669089613	0.10020159668725702	0.010752048547593209	0.09205847862974162	0.06562396635883985	0.032632351406926864	0.07828333741303004	0.2668365551795029	0.0036896939215922317	0.007396761219679846
chr6	76000000	76500000	0.07688302607078552	0.06842717288351059	0.40778225865080714	0.11856035397724529	0.10835571675645297	0.12287678656988553	0.09065319689139935	0.14594674194543203	0.10405447580850004	0.29509195114396264	0.0018380626557938388	0.0022791640668229545
chr6	76500000	77000000	0.08161147154846192	0.07040658094072343	0.49648476213468606	0.0894869583514826	0.09071047947273345	0.0	0.09082329194224965	0.11836755683440311	0.061322467812689074	0.3387613351276677	0.01352497970518128	0.022163529481115267
chr6	77000000	77500000	0.13940711678771972	0.11647311408662796	0.8371890167337728	0.24552998732763556	0.2711867026102628	0.2806674846808069	0.1310568783982402	0.17420037003403366	0.10185461945196594	0.3388975896960002	0.005295790080414444	0.0060935876942641975
chr6	77500000	78000000	0.06438531406860351	0.0545421134314537	0.46024735222784174	0.06559292090948035	0.17793693391561216	0.07093332980212949	0.11824788751528963	0.07488110915313273	0.09505748522764262	0.38935678223214504	0.00045922571834579844	0.00015818002542229587
chr6	78000000	78500000	0.11398392125854492	0.11268236927890778	0.6360888698662218	0.20660046626560805	0.18623676399600805	0.4811145071957575	0.11572682927850281	0.08731744894252956	0.08124646395103377	0.3457733086975842	0.003810397881390618	0.005072430644080158
chr6	78500000	79000000	0.09505365424728393	0.08543715719032288	0.4921180732375075	0.1249416189348709	0.10512632707705555	0.09609756504005622	0.0925426090476296	0.09158360774858168	0.07998916696999289	0.3009265683411389	0.000623947385586676	0.0005967104238317918
chr6	79000000	79500000	0.04272617921104431	0.04288501508164406	0.2888815982607515	0.025105652553540383	0.0	0.0	0.07229492406270961	0.043343966989291965	0.06944715840750029	0.32427380736411493	0.007797336177435078	0.017489946944992674
chr6	79500000	80000000	0.06551224538459778	0.06192847128176689	0.37979267551448936	0.07614098564986344	0.0738200045484604	0.05196156640625	0.09317827284533568	0.07713896011326243	0.1014708165246212	0.3153559670860477	0.0022812440596799385	0.008056135024789692
chr6	80000000	80500000	0.1305047348197937	0.11119549215316772	0.6674345546291949	0.25005900582660573	0.4753045042390125	0.36175026177837266	0.10967197104097617	0.07634215043405802	0.10776081422223949	0.24743721529295384	0.001968144841758046	0.0004032689692096193
chr6	80500000	81000000	0.13046522886199952	0.11572434549713134	0.7217344837283783	0.19721597928991874	0.09476490527502712	0.24063350015098015	0.12176290370131983	0.04983272252001136	0.16047160692753135	0.29675201268898566	6.116143691945882e-05	4.6236687821935315e-05
chr6	81000000	81500000	0.09855681577453614	0.09848487704849243	0.593201541428636	0.19773058069662097	0.25196675246104955	0.21605238470952834	0.1238176581883286	0.12037776764599684	0.10053585787861113	0.3399868617795619	0.008768183986482317	0.0003673221831150757
chr6	81500000	82000000	0.1571594650993347	0.1339228167514801	0.7910137103329985	0.5762477365441914	0.6966906662322689	0.8156464673600854	0.16240390873702848	0.08530110819568819	0.10987239809389468	0.34992115253355444	0.003142945561259008	0.01151867840191283
chr6	82000000	82500000	0.16658915807113647	0.1426161625185013	0.7822216892947846	0.6289693896025415	0.5457866520603418	0.4760116047231454	0.19426893725462632	0.2252361545233207	0.24515157787428318	0.3867481962276552	0.00029980082145772993	0.0012907591257455735
chr6	82500000	83000000	0.0920174079399109	0.083808191842556	0.5338965184400272	0.34525125894907616	0.5430502471489613	0.5644040752323363	0.2378115657391789	0.20496785442450127	0.18275859797437266	0.45433791802866863	0.147126719045255	0.2017565255081598
chr6	83000000	83500000	0.02820084024810791	0.03131002666640282	0.298831612484088	0.14448940683179823	0.1832671156911286	0.28081566893617677	0.28070870303868767	0.2690565970073531	0.2646348529891197	0.49015062761409106	0.8433832527493864	0.8301193865029127
chr6	83500000	84000000	0.06608467819976807	0.06529319777464866	0.45570098708063195	0.22473200216195724	0.3011536107971887	0.12413155489906451	0.23470636581390072	0.3270163407253414	0.30420541395604817	0.5241693956202066	0.1597245530208525	0.07492912278599702
chr6	84000000	84500000	0.1291436069252014	0.12589134670734406	0.6975040804554509	0.5729283230889288	0.6546740448110551	0.5660051196660103	0.23937045367863202	0.22999398434276552	0.3150277339944037	0.45603099163669497	0.0016591329444080101	0.002523653478105863
chr6	84500000	85000000	0.06333771217899323	0.05683126384305954	0.44603789688958606	0.19322333385545978	0.2728184596261312	0.04382045824742532	0.1958353988949554	0.10928296176804833	0.24899808759449146	0.4101725613559629	0.00024418768303902425	0.0005564000630716021
chr6	85000000	85500000	0.020536268327331544	0.02516089879357815	0.20762254170729177	0.09522424780071624	0.065703	0.013393351242268278	0.2106677162518742	0.2896701163906092	0.18594282211087929	0.48777734475745227	0.10096988091785009	0.06141860403781344
chr6	85500000	86000000	0.01627487498474121	0.023641559686779976	0.12506422871667053	0.04798055654576659	0.058351966388264474	0.012587447585856722	0.18353404973317156	0.19559399312991002	0.18394913217337766	0.33289312172680363	0.02004272725142807	0.021585654091975486
chr6	86000000	86500000	0.012474819603443146	0.016484399017572402	0.14037730096786552	0.06669178964626246	0.03363223673673552	0.0	0.21883283496217054	0.1191257635712737	0.24076035285307504	0.5084195901682784	0.12003901552816297	0.14971139939948386
chr6	86500000	87000000	0.009457237212657928	0.014348440955042839	0.1353011741462683	0.039567854672574176	0.0	0.03897119921875	0.22138204590953478	0.27514123346869135	0.24856124850761852	0.5374925558471679	0.3283605676914903	0.1987921926560513
chr6	87000000	87500000	0.06923134211177827	0.06431562194526196	0.39443296333590866	0.4471353051571329	0.09336385972471853	0.2912742177498769	0.2335920976599491	0.2111028096609217	0.2522244673205032	0.42492353127084126	1.1012566569276092	1.0416094393849853
chr6	87500000	88000000	0.05760153045883179	0.05305224603843689	0.38614979613117056	0.26942112696616805	0.4272365349058455	0.1353821461250359	0.21580674001119593	0.21495364699084615	0.1817293204777265	0.4781710936230915	0.6629506925847101	0.6214339078128874
chr6	88000000	88500000	0.04792559000415802	0.04399575902080536	0.3218532814703506	0.238044764169702	0.129859312400686	0.09945441346883718	0.2877101018226701	0.18168340333194413	0.2193044380828138	0.510570807728465	0.0931888202901121	0.12811188341439417
chr6	88500000	89000000	0.055512687701797486	0.04790805374860763	0.35443568036127543	0.25714640975944963	0.387647703125	0.17537028125	0.24780614149675467	0.2367298599944465	0.16120733234361848	0.41762961096340273	0.10358558880029349	0.07640570507880515
